order_id,order_date,expected_delivery_date,actual_delivery_date,supplier_id,product_id,warehouse_id,quantity_ordered,quantity_received,unit_cost_usd,total_cost_usd,order_status,delivery_status,days_late,quality_score,defect_quantity,payment_status,shipping_mode,order_year,order_month,order_month_name,order_quarter,order_year_month,actual_lead_time,fill_rate,is_perfect_order,supplier_name,country,tier,supplier_category,product_name,product_category,warehouse_name,city
PO00085,2024-08-10,2024-09-06,,SUP004,PRD016,WH005,50,0,57.27,2863.71,Cancelled,Cancelled,,,0,Cancelled,Road Transport,2024,8,August,3,2024-08,,0.0,0,Dubai Steel Industries,UAE,A,Raw Materials,Aluminum Sheet 2mm,Raw Materials,Jubail Chemical Storage,Jubail
PO00086,2023-01-30,2023-02-26,2023-02-25,SUP003,PRD003,WH006,150,143,26.99,4047.81,Delivered,On Time,0.0,3.8,1,Paid,Express Courier,2023,1,January,1,2023-01,26.0,95.33,0,Eastern Chemicals Corp.,Saudi Arabia,B,Chemicals,Sodium Hydroxide 25kg,Chemicals,Madinah Distribution Center,Madinah
PO00087,2023-08-09,2023-08-22,2023-08-25,SUP007,PRD007,WH004,100,98,33.64,3363.5,Delivered,Late,3.0,3.3,3,Paid,Road Transport,2023,8,August,3,2023-08,16.0,98.0,0,Shanghai Electronics Ltd.,China,B,Electronics,LED Display Module,Electronics,Dubai Free Zone Hub,Dubai
PO00088,2024-03-29,2024-04-20,,SUP011,PRD011,WH004,500,0,94.14,47071.31,Pending,Pending,,,0,Pending,Express Courier,2024,3,March,1,2024-03,,0.0,0,Oman Mineral Resources,Oman,B,Raw Materials,Copper Wire Spool 500m,Raw Materials,Dubai Free Zone Hub,Dubai
PO00089,2023-04-27,2023-05-09,,SUP006,PRD006,WH001,1000,0,16.54,16538.6,Pending,Pending,,,0,Pending,Sea Freight,2023,4,April,2,2023-04,,0.0,0,Turkish Components AG,Turkey,A,Components,Circuit Board CB-500,Electronics,Riyadh Central Warehouse,Riyadh
PO00090,2023-08-14,2023-08-23,2023-08-21,SUP007,PRD007,WH001,100,90,32.96,3295.64,Delivered,On Time,0.0,4.5,0,Pending,Air Freight,2023,8,August,3,2023-08,7.0,90.0,0,Shanghai Electronics Ltd.,China,B,Electronics,LED Display Module,Electronics,Riyadh Central Warehouse,Riyadh
PO00091,2024-05-27,2024-06-11,2024-06-24,SUP009,PRD009,WH001,300,287,208.62,62585.92,Delivered,Very Late,13.0,4.1,10,Pending,Rail,2024,5,May,2,2024-05,28.0,95.67,0,German Precision GmbH,Germany,A,Machinery Parts,Precision Gear Set PG-10,Machinery,Riyadh Central Warehouse,Riyadh
PO00092,2023-01-22,2023-02-08,,SUP006,PRD006,WH005,100,0,15.99,1599.42,In Transit,Pending,,,0,Pending,Sea Freight,2023,1,January,1,2023-01,,0.0,0,Turkish Components AG,Turkey,A,Components,Circuit Board CB-500,Electronics,Jubail Chemical Storage,Jubail
PO00093,2023-09-07,2023-09-12,,SUP007,PRD007,WH005,250,0,33.98,8494.97,In Transit,Pending,,,0,Pending,Air Freight,2023,9,September,3,2023-09,,0.0,0,Shanghai Electronics Ltd.,China,B,Electronics,LED Display Module,Electronics,Jubail Chemical Storage,Jubail
PO00094,2023-12-08,2023-12-27,2023-12-30,SUP013,PRD013,WH001,150,138,5.59,837.93,Delivered,Late,3.0,3.3,1,Paid,Sea Freight,2023,12,December,4,2023-12,22.0,92.0,0,Korean Tech Parts Co.,South Korea,A,Electronics,Microchip MC-2000,Electronics,Riyadh Central Warehouse,Riyadh
PO00095,2023-07-01,2023-07-28,,SUP013,PRD020,WH004,300,0,45.34,13603.43,Pending,Pending,,,0,Pending,Road Transport,2023,7,July,3,2023-07,,0.0,0,Korean Tech Parts Co.,South Korea,A,Electronics,Sensor Module SM-300,Electronics,Dubai Free Zone Hub,Dubai
PO00096,2023-06-04,2023-06-21,2023-06-20,SUP008,PRD008,WH004,100,93,8.17,817.28,Delivered,On Time,0.0,3.9,0,Paid,Sea Freight,2023,6,June,2,2023-06,16.0,93.0,0,Mumbai Plastics Inc.,India,C,Plastics,PVC Pipe 3-inch 6m,Plastics,Dubai Free Zone Hub,Dubai
PO00097,2024-09-21,2024-10-12,,SUP010,PRD010,WH004,50,0,12.21,610.48,Cancelled,Cancelled,,,0,Cancelled,Express Courier,2024,9,September,3,2024-09,,0.0,0,Bahrain Logistics Hub,Bahrain,B,Packaging,Bubble Wrap Roll 100m,Packaging,Dubai Free Zone Hub,Dubai
PO00098,2024-10-29,2024-11-16,,SUP004,PRD016,WH005,150,0,60.15,9022.68,Cancelled,Cancelled,,,0,Cancelled,Rail,2024,10,October,4,2024-10,,0.0,0,Dubai Steel Industries,UAE,A,Raw Materials,Aluminum Sheet 2mm,Raw Materials,Jubail Chemical Storage,Jubail
PO00099,2023-04-16,2023-04-21,,SUP013,PRD020,WH006,150,0,40.15,6021.99,Cancelled,Cancelled,,,0,Cancelled,Rail,2023,4,April,2,2023-04,,0.0,0,Korean Tech Parts Co.,South Korea,A,Electronics,Sensor Module SM-300,Electronics,Madinah Distribution Center,Madinah
PO00100,2024-03-25,2024-04-08,2024-04-12,SUP009,PRD009,WH003,50,48,217.08,10853.79,Delivered,Late,4.0,4.3,0,Paid,Rail,2024,3,March,1,2024-03,18.0,96.0,0,German Precision GmbH,Germany,A,Machinery Parts,Precision Gear Set PG-10,Machinery,Dammam Industrial Store,Dammam
PO00101,2023-10-18,2023-10-23,2023-10-22,SUP005,PRD005,WH003,100,93,89.29,8929.4,Delivered,On Time,0.0,3.8,3,Paid,Express Courier,2023,10,October,4,2023-10,4.0,93.0,0,Nile Textiles Co.,Egypt,B,Textiles,Cotton Fabric Roll 50m,Textiles,Dammam Industrial Store,Dammam
PO00102,2023-04-06,2023-04-20,2023-04-28,SUP011,PRD011,WH005,300,298,92.46,27737.39,Delivered,Very Late,8.0,4.0,3,Paid,Road Transport,2023,4,April,2,2023-04,22.0,99.33,0,Oman Mineral Resources,Oman,B,Raw Materials,Copper Wire Spool 500m,Raw Materials,Jubail Chemical Storage,Jubail
PO00103,2023-04-14,2023-04-27,2023-04-27,SUP009,PRD009,WH006,150,145,230.04,34506.31,Delivered,On Time,0.0,3.1,2,Paid,Express Courier,2023,4,April,2,2023-04,13.0,96.67,0,German Precision GmbH,Germany,A,Machinery Parts,Precision Gear Set PG-10,Machinery,Madinah Distribution Center,Madinah
PO00104,2023-10-19,2023-11-08,2023-11-07,SUP013,PRD020,WH002,750,709,45.99,34490.62,Delivered,On Time,0.0,3.6,13,Pending,Air Freight,2023,10,October,4,2023-10,19.0,94.53,0,Korean Tech Parts Co.,South Korea,A,Electronics,Sensor Module SM-300,Electronics,Jeddah Port Warehouse,Jeddah
PO00105,2024-09-11,2024-10-04,,SUP003,PRD003,WH001,300,0,28.93,8678.72,Pending,Pending,,,0,Pending,Sea Freight,2024,9,September,3,2024-09,,0.0,0,Eastern Chemicals Corp.,Saudi Arabia,B,Chemicals,Sodium Hydroxide 25kg,Chemicals,Riyadh Central Warehouse,Riyadh
PO00106,2024-12-29,2025-01-03,2025-01-02,SUP014,PRD014,WH003,500,454,70.82,35411.05,Delivered,On Time,0.0,4.8,18,Paid,Rail,2024,12,December,4,2024-12,4.0,90.8,0,Italian Leather Supplies,Italy,A,Textiles,Premium Leather Sheet,Textiles,Dammam Industrial Store,Dammam
PO00107,2023-02-24,2023-03-11,2023-03-10,SUP007,PRD007,WH002,100,98,30.58,3058.39,Delivered,On Time,0.0,4.3,3,Paid,Rail,2023,2,February,1,2023-02,14.0,98.0,0,Shanghai Electronics Ltd.,China,B,Electronics,LED Display Module,Electronics,Jeddah Port Warehouse,Jeddah
PO00108,2024-12-13,2024-12-31,,SUP014,PRD014,WH006,50,0,70.58,3529.11,Pending,Pending,,,0,Pending,Sea Freight,2024,12,December,4,2024-12,,0.0,0,Italian Leather Supplies,Italy,A,Textiles,Premium Leather Sheet,Textiles,Madinah Distribution Center,Madinah
PO00109,2023-09-20,2023-10-16,,SUP004,PRD004,WH005,500,0,116.0,58000.68,Cancelled,Cancelled,,,0,Cancelled,Road Transport,2023,9,September,3,2023-09,,0.0,0,Dubai Steel Industries,UAE,A,Raw Materials,Steel Beam H200,Steel,Jubail Chemical Storage,Jubail
PO00110,2023-09-01,2023-09-11,,SUP005,PRD005,WH001,750,0,81.55,61163.09,In Transit,Pending,,,0,Pending,Rail,2023,9,September,3,2023-09,,0.0,0,Nile Textiles Co.,Egypt,B,Textiles,Cotton Fabric Roll 50m,Textiles,Riyadh Central Warehouse,Riyadh
PO00111,2024-09-03,2024-09-22,2024-09-20,SUP009,PRD009,WH006,300,277,215.99,64796.93,Delivered,On Time,0.0,3.8,9,Paid,Road Transport,2024,9,September,3,2024-09,17.0,92.33,0,German Precision GmbH,Germany,A,Machinery Parts,Precision Gear Set PG-10,Machinery,Madinah Distribution Center,Madinah
PO00112,2023-03-11,2023-04-10,,SUP009,PRD009,WH004,50,0,219.52,10976.18,Pending,Pending,,,0,Pending,Road Transport,2023,3,March,1,2023-03,,0.0,0,German Precision GmbH,Germany,A,Machinery Parts,Precision Gear Set PG-10,Machinery,Dubai Free Zone Hub,Dubai
PO00113,2023-09-17,2023-10-15,2023-10-17,SUP012,PRD012,WH003,300,274,19.88,5963.79,Delivered,Late,2.0,3.7,4,Paid,Rail,2023,9,September,3,2023-09,30.0,91.33,0,Jordan Chemical Works,Jordan,C,Chemicals,Sulfuric Acid 10L,Chemicals,Dammam Industrial Store,Dammam
PO00114,2024-12-13,2024-12-18,,SUP008,PRD008,WH002,50,0,8.45,422.46,Pending,Pending,,,0,Pending,Sea Freight,2024,12,December,4,2024-12,,0.0,0,Mumbai Plastics Inc.,India,C,Plastics,PVC Pipe 3-inch 6m,Plastics,Jeddah Port Warehouse,Jeddah
PO00115,2023-07-24,2023-08-05,,SUP015,PRD015,WH003,500,0,8.57,4283.64,Cancelled,Cancelled,,,0,Cancelled,Express Courier,2023,7,July,3,2023-07,,0.0,0,Malay Rubber Industries,Malaysia,B,Plastics,Rubber Gasket Set,Plastics,Dammam Industrial Store,Dammam
PO00116,2024-04-29,2024-05-08,2024-05-07,SUP005,PRD005,WH006,300,283,85.07,25521.82,Delivered,On Time,0.0,3.8,6,Pending,Air Freight,2024,4,April,2,2024-04,8.0,94.33,0,Nile Textiles Co.,Egypt,B,Textiles,Cotton Fabric Roll 50m,Textiles,Madinah Distribution Center,Madinah
PO00117,2024-05-23,2024-06-20,,SUP012,PRD012,WH003,250,0,19.8,4949.55,Cancelled,Cancelled,,,0,Cancelled,Rail,2024,5,May,2,2024-05,,0.0,0,Jordan Chemical Works,Jordan,C,Chemicals,Sulfuric Acid 10L,Chemicals,Dammam Industrial Store,Dammam
PO00118,2023-03-22,2023-04-03,,SUP007,PRD007,WH005,100,0,30.78,3078.43,In Transit,Pending,,,0,Pending,Road Transport,2023,3,March,1,2023-03,,0.0,0,Shanghai Electronics Ltd.,China,B,Electronics,LED Display Module,Electronics,Jubail Chemical Storage,Jubail
PO00119,2023-11-10,2023-12-05,,SUP008,PRD017,WH002,300,0,22.38,6712.66,Pending,Pending,,,0,Pending,Road Transport,2023,11,November,4,2023-11,,0.0,0,Mumbai Plastics Inc.,India,C,Plastics,Thermal Insulation Foam,Plastics,Jeddah Port Warehouse,Jeddah
PO00120,2024-09-21,2024-10-19,2024-10-16,SUP007,PRD007,WH006,150,149,30.57,4585.06,Delivered,On Time,0.0,3.3,4,Pending,Sea Freight,2024,9,September,3,2024-09,25.0,99.33,0,Shanghai Electronics Ltd.,China,B,Electronics,LED Display Module,Electronics,Madinah Distribution Center,Madinah
PO00121,2023-08-30,2023-09-14,2023-09-12,SUP013,PRD020,WH003,100,95,41.47,4147.26,Delivered,On Time,0.0,4.1,1,Paid,Sea Freight,2023,8,August,3,2023-08,13.0,95.0,0,Korean Tech Parts Co.,South Korea,A,Electronics,Sensor Module SM-300,Electronics,Dammam Industrial Store,Dammam
PO00122,2023-01-27,2023-02-15,,SUP012,PRD012,WH004,1000,0,17.9,17901.79,In Transit,Pending,,,0,Pending,Road Transport,2023,1,January,1,2023-01,,0.0,0,Jordan Chemical Works,Jordan,C,Chemicals,Sulfuric Acid 10L,Chemicals,Dubai Free Zone Hub,Dubai
PO00123,2024-12-21,2025-01-02,,SUP008,PRD008,WH005,200,0,8.23,1646.27,Pending,Pending,,,0,Pending,Sea Freight,2024,12,December,4,2024-12,,0.0,0,Mumbai Plastics Inc.,India,C,Plastics,PVC Pipe 3-inch 6m,Plastics,Jubail Chemical Storage,Jubail
PO00124,2024-04-07,2024-05-05,,SUP003,PRD003,WH001,300,0,29.58,8874.02,In Transit,Pending,,,0,Pending,Express Courier,2024,4,April,2,2024-04,,0.0,0,Eastern Chemicals Corp.,Saudi Arabia,B,Chemicals,Sodium Hydroxide 25kg,Chemicals,Riyadh Central Warehouse,Riyadh
PO00125,2024-07-09,2024-08-03,2024-08-02,SUP005,PRD019,WH002,200,195,4.65,929.79,Delivered,On Time,0.0,3.5,4,Paid,Road Transport,2024,7,July,3,2024-07,24.0,97.5,0,Nile Textiles Co.,Egypt,B,Textiles,Polyester Thread 1000m,Textiles,Jeddah Port Warehouse,Jeddah
PO00126,2024-04-23,2024-04-28,2024-04-27,SUP013,PRD013,WH005,500,491,5.34,2670.93,Delivered,On Time,0.0,3.1,23,Paid,Express Courier,2024,4,April,2,2024-04,4.0,98.2,0,Korean Tech Parts Co.,South Korea,A,Electronics,Microchip MC-2000,Electronics,Jubail Chemical Storage,Jubail
PO00127,2023-12-19,2024-01-04,,SUP003,PRD003,WH002,50,0,30.09,1504.59,Cancelled,Cancelled,,,0,Cancelled,Express Courier,2023,12,December,4,2023-12,,0.0,0,Eastern Chemicals Corp.,Saudi Arabia,B,Chemicals,Sodium Hydroxide 25kg,Chemicals,Jeddah Port Warehouse,Jeddah
PO00128,2023-06-06,2023-06-19,2023-06-24,SUP005,PRD005,WH002,250,229,88.58,22145.99,Delivered,Late,5.0,4.9,3,Paid,Sea Freight,2023,6,June,2,2023-06,18.0,91.6,0,Nile Textiles Co.,Egypt,B,Textiles,Cotton Fabric Roll 50m,Textiles,Jeddah Port Warehouse,Jeddah
PO00129,2024-05-29,2024-06-19,2024-06-17,SUP011,PRD011,WH005,50,49,99.53,4976.43,Delivered,On Time,0.0,3.1,0,Paid,Express Courier,2024,5,May,2,2024-05,19.0,98.0,0,Oman Mineral Resources,Oman,B,Raw Materials,Copper Wire Spool 500m,Raw Materials,Jubail Chemical Storage,Jubail
PO00130,2024-03-02,2024-03-25,,SUP010,PRD010,WH004,250,0,12.56,3138.86,Cancelled,Cancelled,,,0,Cancelled,Road Transport,2024,3,March,1,2024-03,,0.0,0,Bahrain Logistics Hub,Bahrain,B,Packaging,Bubble Wrap Roll 100m,Packaging,Dubai Free Zone Hub,Dubai
PO00131,2024-05-09,2024-05-21,,SUP004,PRD018,WH004,100,0,0.9,89.53,Pending,Pending,,,0,Pending,Air Freight,2024,5,May,2,2024-05,,0.0,0,Dubai Steel Industries,UAE,A,Raw Materials,Stainless Steel Bolt M10,Steel,Dubai Free Zone Hub,Dubai
PO00132,2024-03-26,2024-04-04,,SUP007,PRD007,WH004,150,0,31.9,4785.06,In Transit,Pending,,,0,Pending,Road Transport,2024,3,March,1,2024-03,,0.0,0,Shanghai Electronics Ltd.,China,B,Electronics,LED Display Module,Electronics,Dubai Free Zone Hub,Dubai
PO00133,2023-12-20,2024-01-08,,SUP007,PRD007,WH003,100,0,31.93,3193.18,Cancelled,Cancelled,,,0,Cancelled,Rail,2023,12,December,4,2023-12,,0.0,0,Shanghai Electronics Ltd.,China,B,Electronics,LED Display Module,Electronics,Dammam Industrial Store,Dammam
PO00134,2023-05-06,2023-05-13,2023-05-25,SUP005,PRD019,WH002,500,462,4.91,2452.64,Delivered,Very Late,12.0,4.7,3,Paid,Road Transport,2023,5,May,2,2023-05,19.0,92.4,0,Nile Textiles Co.,Egypt,B,Textiles,Polyester Thread 1000m,Textiles,Jeddah Port Warehouse,Jeddah
PO00135,2023-07-14,2023-08-02,,SUP013,PRD013,WH004,750,0,5.68,4259.83,Pending,Pending,,,0,Pending,Rail,2023,7,July,3,2023-07,,0.0,0,Korean Tech Parts Co.,South Korea,A,Electronics,Microchip MC-2000,Electronics,Dubai Free Zone Hub,Dubai
PO00136,2023-01-24,2023-02-10,2023-02-08,SUP002,PRD002,WH005,250,237,3.18,794.29,Delivered,On Time,0.0,4.8,7,Pending,Sea Freight,2023,1,January,1,2023-01,15.0,94.8,0,Gulf Packaging Ltd.,Saudi Arabia,A,Packaging,Corrugated Box 40x30,Packaging,Jubail Chemical Storage,Jubail
PO00137,2023-04-21,2023-05-17,,SUP007,PRD007,WH003,500,0,32.16,16078.25,In Transit,Pending,,,0,Pending,Rail,2023,4,April,2,2023-04,,0.0,0,Shanghai Electronics Ltd.,China,B,Electronics,LED Display Module,Electronics,Dammam Industrial Store,Dammam
PO00138,2023-02-22,2023-03-14,2023-03-11,SUP010,PRD010,WH003,1000,927,11.63,11631.59,Delivered,On Time,0.0,5.0,31,Paid,Sea Freight,2023,2,February,1,2023-02,17.0,92.7,0,Bahrain Logistics Hub,Bahrain,B,Packaging,Bubble Wrap Roll 100m,Packaging,Dammam Industrial Store,Dammam
PO00139,2024-02-08,2024-02-22,2024-02-20,SUP006,PRD006,WH005,50,45,16.19,809.47,Delivered,On Time,0.0,3.3,0,Pending,Air Freight,2024,2,February,1,2024-02,12.0,90.0,0,Turkish Components AG,Turkey,A,Components,Circuit Board CB-500,Electronics,Jubail Chemical Storage,Jubail
PO00140,2024-09-12,2024-10-04,,SUP015,PRD015,WH003,150,0,7.87,1180.46,In Transit,Pending,,,0,Pending,Express Courier,2024,9,September,3,2024-09,,0.0,0,Malay Rubber Industries,Malaysia,B,Plastics,Rubber Gasket Set,Plastics,Dammam Industrial Store,Dammam
PO00141,2023-11-03,2023-12-02,,SUP010,PRD010,WH005,1000,0,12.28,12281.72,Cancelled,Cancelled,,,0,Cancelled,Express Courier,2023,11,November,4,2023-11,,0.0,0,Bahrain Logistics Hub,Bahrain,B,Packaging,Bubble Wrap Roll 100m,Packaging,Jubail Chemical Storage,Jubail
PO00142,2023-11-03,2023-11-16,2023-11-21,SUP008,PRD008,WH003,50,47,8.99,449.74,Delivered,Late,5.0,3.5,1,Paid,Express Courier,2023,11,November,4,2023-11,18.0,94.0,0,Mumbai Plastics Inc.,India,C,Plastics,PVC Pipe 3-inch 6m,Plastics,Dammam Industrial Store,Dammam
PO00143,2024-05-06,2024-06-04,2024-06-01,SUP003,PRD003,WH002,750,698,28.71,21530.73,Delivered,On Time,0.0,3.3,24,Pending,Express Courier,2024,5,May,2,2024-05,26.0,93.07,0,Eastern Chemicals Corp.,Saudi Arabia,B,Chemicals,Sodium Hydroxide 25kg,Chemicals,Jeddah Port Warehouse,Jeddah
PO00144,2024-04-27,2024-05-04,,SUP014,PRD014,WH006,200,0,67.22,13443.73,Cancelled,Cancelled,,,0,Cancelled,Rail,2024,4,April,2,2024-04,,0.0,0,Italian Leather Supplies,Italy,A,Textiles,Premium Leather Sheet,Textiles,Madinah Distribution Center,Madinah
PO00145,2024-06-22,2024-07-09,,SUP007,PRD007,WH002,300,0,33.02,9906.63,Cancelled,Cancelled,,,0,Cancelled,Road Transport,2024,6,June,2,2024-06,,0.0,0,Shanghai Electronics Ltd.,China,B,Electronics,LED Display Module,Electronics,Jeddah Port Warehouse,Jeddah
PO00146,2024-09-16,2024-09-27,,SUP008,PRD008,WH002,250,0,8.36,2090.43,Cancelled,Cancelled,,,0,Cancelled,Road Transport,2024,9,September,3,2024-09,,0.0,0,Mumbai Plastics Inc.,India,C,Plastics,PVC Pipe 3-inch 6m,Plastics,Jeddah Port Warehouse,Jeddah
PO00147,2023-10-23,2023-11-17,,SUP012,PRD012,WH006,300,0,18.91,5671.94,Pending,Pending,,,0,Pending,Express Courier,2023,10,October,4,2023-10,,0.0,0,Jordan Chemical Works,Jordan,C,Chemicals,Sulfuric Acid 10L,Chemicals,Madinah Distribution Center,Madinah
PO00148,2023-10-08,2023-11-01,,SUP005,PRD005,WH005,500,0,92.17,46085.47,Cancelled,Cancelled,,,0,Cancelled,Rail,2023,10,October,4,2023-10,,0.0,0,Nile Textiles Co.,Egypt,B,Textiles,Cotton Fabric Roll 50m,Textiles,Jubail Chemical Storage,Jubail
PO00149,2023-12-20,2023-12-24,2023-12-27,SUP013,PRD013,WH003,750,691,5.1,3821.7,Delivered,Late,3.0,4.7,9,Paid,Express Courier,2023,12,December,4,2023-12,7.0,92.13,0,Korean Tech Parts Co.,South Korea,A,Electronics,Microchip MC-2000,Electronics,Dammam Industrial Store,Dammam
PO00150,2024-08-23,2024-09-16,,SUP004,PRD004,WH001,200,0,125.48,25096.6,Cancelled,Cancelled,,,0,Cancelled,Sea Freight,2024,8,August,3,2024-08,,0.0,0,Dubai Steel Industries,UAE,A,Raw Materials,Steel Beam H200,Steel,Riyadh Central Warehouse,Riyadh
PO00151,2023-04-13,2023-05-01,2023-05-15,SUP007,PRD007,WH006,150,141,33.52,5028.39,Delivered,Very Late,14.0,4.9,6,Pending,Road Transport,2023,4,April,2,2023-04,32.0,94.0,0,Shanghai Electronics Ltd.,China,B,Electronics,LED Display Module,Electronics,Madinah Distribution Center,Madinah
PO00152,2023-11-25,2023-12-18,2023-12-30,SUP005,PRD005,WH001,150,149,83.13,12468.82,Delivered,Very Late,12.0,3.1,6,Pending,Road Transport,2023,11,November,4,2023-11,35.0,99.33,0,Nile Textiles Co.,Egypt,B,Textiles,Cotton Fabric Roll 50m,Textiles,Riyadh Central Warehouse,Riyadh
PO00153,2023-02-08,2023-03-02,2023-03-15,SUP001,PRD001,WH005,1000,952,45.09,45087.11,Delivered,Very Late,13.0,4.8,6,Pending,Sea Freight,2023,2,February,1,2023-02,35.0,95.2,0,Al Rajhi Materials Co.,Saudi Arabia,A,Raw Materials,Industrial Valve A-100,Valves,Jubail Chemical Storage,Jubail
PO00154,2023-12-05,2023-12-16,2023-12-13,SUP003,PRD003,WH006,200,183,28.76,5752.84,Delivered,On Time,0.0,4.7,8,Pending,Sea Freight,2023,12,December,4,2023-12,8.0,91.5,0,Eastern Chemicals Corp.,Saudi Arabia,B,Chemicals,Sodium Hydroxide 25kg,Chemicals,Madinah Distribution Center,Madinah
PO00155,2024-02-15,2024-02-22,,SUP011,PRD011,WH002,300,0,103.59,31075.65,Pending,Pending,,,0,Pending,Sea Freight,2024,2,February,1,2024-02,,0.0,0,Oman Mineral Resources,Oman,B,Raw Materials,Copper Wire Spool 500m,Raw Materials,Jeddah Port Warehouse,Jeddah
PO00156,2023-09-25,2023-10-22,2023-10-25,SUP007,PRD007,WH004,50,46,32.63,1631.69,Delivered,Late,3.0,3.7,0,Paid,Air Freight,2023,9,September,3,2023-09,30.0,92.0,0,Shanghai Electronics Ltd.,China,B,Electronics,LED Display Module,Electronics,Dubai Free Zone Hub,Dubai
PO00157,2024-02-20,2024-02-26,2024-02-25,SUP011,PRD011,WH006,150,142,96.18,14426.37,Delivered,On Time,0.0,3.9,7,Paid,Express Courier,2024,2,February,1,2024-02,5.0,94.67,0,Oman Mineral Resources,Oman,B,Raw Materials,Copper Wire Spool 500m,Raw Materials,Madinah Distribution Center,Madinah
PO00158,2024-04-27,2024-05-21,2024-05-21,SUP013,PRD013,WH002,100,90,5.12,511.71,Delivered,On Time,0.0,4.1,2,Paid,Express Courier,2024,4,April,2,2024-04,24.0,90.0,0,Korean Tech Parts Co.,South Korea,A,Electronics,Microchip MC-2000,Electronics,Jeddah Port Warehouse,Jeddah
PO00159,2024-03-28,2024-04-18,,SUP002,PRD002,WH006,100,0,3.47,347.15,Pending,Pending,,,0,Pending,Rail,2024,3,March,1,2024-03,,0.0,0,Gulf Packaging Ltd.,Saudi Arabia,A,Packaging,Corrugated Box 40x30,Packaging,Madinah Distribution Center,Madinah
PO00160,2023-02-26,2023-03-14,,SUP008,PRD008,WH005,50,0,8.79,439.37,Pending,Pending,,,0,Pending,Road Transport,2023,2,February,1,2023-02,,0.0,0,Mumbai Plastics Inc.,India,C,Plastics,PVC Pipe 3-inch 6m,Plastics,Jubail Chemical Storage,Jubail
PO00161,2023-01-23,2023-02-18,2023-02-15,SUP007,PRD007,WH001,100,95,30.55,3055.23,Delivered,On Time,0.0,3.1,4,Pending,Rail,2023,1,January,1,2023-01,23.0,95.0,0,Shanghai Electronics Ltd.,China,B,Electronics,LED Display Module,Electronics,Riyadh Central Warehouse,Riyadh
PO00162,2023-07-04,2023-07-30,,SUP013,PRD013,WH006,300,0,5.77,1730.81,In Transit,Pending,,,0,Pending,Rail,2023,7,July,3,2023-07,,0.0,0,Korean Tech Parts Co.,South Korea,A,Electronics,Microchip MC-2000,Electronics,Madinah Distribution Center,Madinah
PO00163,2024-04-04,2024-04-09,,SUP014,PRD014,WH004,150,0,68.12,10218.29,Cancelled,Cancelled,,,0,Cancelled,Road Transport,2024,4,April,2,2024-04,,0.0,0,Italian Leather Supplies,Italy,A,Textiles,Premium Leather Sheet,Textiles,Dubai Free Zone Hub,Dubai
PO00164,2023-05-02,2023-05-09,2023-05-06,SUP003,PRD003,WH005,1000,942,28.05,28053.87,Delivered,On Time,0.0,3.8,10,Pending,Road Transport,2023,5,May,2,2023-05,4.0,94.2,0,Eastern Chemicals Corp.,Saudi Arabia,B,Chemicals,Sodium Hydroxide 25kg,Chemicals,Jubail Chemical Storage,Jubail
PO00165,2023-07-13,2023-08-10,,SUP015,PRD015,WH001,50,0,7.69,384.58,In Transit,Pending,,,0,Pending,Sea Freight,2023,7,July,3,2023-07,,0.0,0,Malay Rubber Industries,Malaysia,B,Plastics,Rubber Gasket Set,Plastics,Riyadh Central Warehouse,Riyadh
PO00166,2023-04-14,2023-05-06,2023-05-04,SUP010,PRD010,WH004,1000,921,11.82,11821.49,Delivered,On Time,0.0,4.7,2,Paid,Express Courier,2023,4,April,2,2023-04,20.0,92.1,0,Bahrain Logistics Hub,Bahrain,B,Packaging,Bubble Wrap Roll 100m,Packaging,Dubai Free Zone Hub,Dubai
PO00167,2023-11-23,2023-12-05,2023-12-03,SUP010,PRD010,WH002,1000,994,12.4,12400.53,Delivered,On Time,0.0,4.8,45,Pending,Sea Freight,2023,11,November,4,2023-11,10.0,99.4,0,Bahrain Logistics Hub,Bahrain,B,Packaging,Bubble Wrap Roll 100m,Packaging,Jeddah Port Warehouse,Jeddah
PO00168,2023-12-19,2024-01-01,,SUP011,PRD011,WH005,500,0,92.38,46188.18,In Transit,Pending,,,0,Pending,Rail,2023,12,December,4,2023-12,,0.0,0,Oman Mineral Resources,Oman,B,Raw Materials,Copper Wire Spool 500m,Raw Materials,Jubail Chemical Storage,Jubail
PO00169,2023-07-08,2023-08-07,2023-08-20,SUP013,PRD020,WH002,1000,941,41.43,41430.01,Delivered,Very Late,13.0,3.8,24,Pending,Air Freight,2023,7,July,3,2023-07,43.0,94.1,0,Korean Tech Parts Co.,South Korea,A,Electronics,Sensor Module SM-300,Electronics,Jeddah Port Warehouse,Jeddah
PO00170,2023-12-05,2024-01-04,,SUP011,PRD011,WH004,100,0,97.88,9788.28,In Transit,Pending,,,0,Pending,Air Freight,2023,12,December,4,2023-12,,0.0,0,Oman Mineral Resources,Oman,B,Raw Materials,Copper Wire Spool 500m,Raw Materials,Dubai Free Zone Hub,Dubai
PO00171,2023-02-22,2023-03-16,2023-03-18,SUP005,PRD019,WH006,1000,921,4.92,4920.99,Delivered,Late,2.0,3.4,41,Paid,Sea Freight,2023,2,February,1,2023-02,24.0,92.1,0,Nile Textiles Co.,Egypt,B,Textiles,Polyester Thread 1000m,Textiles,Madinah Distribution Center,Madinah
