shipment_id,order_id,shipment_date,estimated_arrival,actual_arrival,origin_city,origin_country,destination_city,destination_country,carrier_name,shipping_mode,weight_kg,volume_cbm,shipping_cost_usd,insurance_cost_usd,customs_clearance_days,shipment_status,damage_flag,temperature_controlled
SHP00141,PO01158,2023-10-09,2023-10-19,2023-10-22,Mumbai,India,Dubai,UAE,NAQEL Express,Express Courier,1735.3,9.52,4813.25,195.52,5,Customs Hold,0,0
SHP00142,PO01726,2024-01-29,2024-02-20,2024-02-20,Riyadh,Saudi Arabia,Jeddah,Saudi Arabia,Aramex,Sea Freight,4525.0,18.6,11657.42,554.54,1,Delayed,1,1
SHP00143,PO00613,2023-05-04,2023-05-13,2023-05-13,Dammam,Saudi Arabia,Jubail,Saudi Arabia,Aramex,Road Transport,3026.4,11.94,5639.8,347.33,2,Delivered,0,1
SHP00144,PO01622,2023-09-03,2023-09-12,2023-09-15,Amman,Jordan,Dubai,UAE,NAQEL Express,Rail,900.7,3.0,1119.27,65.05,3,Delivered,0,0
SHP00145,PO01837,2024-01-17,2024-02-03,2024-02-11,Muscat,Oman,Dubai,UAE,Agility Logistics,Road Transport,2408.9,11.07,3650.09,228.72,4,Delivered,0,0
SHP00146,PO00089,2023-05-02,2023-05-22,2023-05-23,Istanbul,Turkey,Jeddah,Saudi Arabia,DB Schenker,Express Courier,3254.0,11.7,2646.81,127.72,6,Delayed,0,0
SHP00147,PO01163,2024-05-20,2024-06-10,2024-06-11,Shanghai,China,Dammam,Saudi Arabia,NAQEL Express,Air Freight,2415.5,13.76,6515.7,288.85,2,Delivered,0,0
SHP00148,PO00068,2024-07-10,2024-07-31,2024-07-31,Kuala Lumpur,Malaysia,Jeddah,Saudi Arabia,DHL Global,Road Transport,4618.6,16.74,2986.47,77.69,5,Delivered,0,1
SHP00149,PO00233,2024-07-22,2024-07-29,2024-08-04,Seoul,South Korea,Dubai,UAE,DB Schenker,Rail,4802.0,22.27,9262.79,623.18,0,Delivered,0,0
SHP00150,PO01251,2023-11-12,2023-11-24,2023-12-02,Cairo,Egypt,Jeddah,Saudi Arabia,DB Schenker,Rail,4015.6,21.98,7782.32,453.26,5,Delivered,0,1
SHP00151,PO00986,2024-05-16,2024-05-29,2024-05-29,Muscat,Oman,Dubai,UAE,Aramex,Air Freight,2184.8,6.57,5143.86,246.38,3,Delivered,0,0
SHP00152,PO00294,2023-12-10,2023-12-12,2023-12-15,Dubai,UAE,Jubail,Saudi Arabia,Maersk Line,Rail,1538.0,6.39,1028.74,72.47,4,Delivered,0,0
SHP00153,PO01725,2024-03-02,2024-03-14,2024-03-23,Cairo,Egypt,Madinah,Saudi Arabia,DB Schenker,Air Freight,3224.4,18.43,6603.92,369.3,0,In Transit,0,0
SHP00154,PO01768,2023-09-28,2023-10-07,2023-10-07,Shanghai,China,Dammam,Saudi Arabia,FedEx,Express Courier,2031.2,13.2,2637.84,86.31,2,In Transit,0,0
SHP00155,PO00961,2023-05-23,2023-06-04,2023-06-04,Munich,Germany,Jubail,Saudi Arabia,DHL Global,Air Freight,1269.1,3.77,1372.03,55.46,3,Delivered,1,0
SHP00156,PO00208,2024-03-03,2024-03-14,2024-03-14,Amman,Jordan,Jeddah,Saudi Arabia,Saudi Post Logistics,Air Freight,3587.2,14.84,2286.52,77.31,0,Delivered,0,0
SHP00157,PO00510,2023-06-27,2023-07-02,2023-07-03,Manama,Bahrain,Jeddah,Saudi Arabia,Saudi Post Logistics,Road Transport,1655.1,5.14,1051.56,58.12,4,Delivered,0,0
SHP00158,PO00312,2023-10-23,2023-11-04,2023-11-04,Kuala Lumpur,Malaysia,Madinah,Saudi Arabia,Aramex,Road Transport,4074.4,12.69,3377.64,114.69,0,Delayed,0,0
SHP00159,PO00187,2023-07-14,2023-07-16,2023-07-18,Shanghai,China,Jeddah,Saudi Arabia,DB Schenker,Express Courier,4806.9,14.29,14109.53,804.08,7,Delivered,0,1
SHP00160,PO00644,2023-11-29,2023-12-04,2023-12-06,Shanghai,China,Dammam,Saudi Arabia,Aramex,Express Courier,3177.4,18.02,3794.35,131.9,6,Delivered,0,1
SHP00161,PO00153,2023-02-13,2023-03-08,2023-03-08,Riyadh,Saudi Arabia,Madinah,Saudi Arabia,Saudi Post Logistics,Air Freight,95.8,0.31,157.64,12.04,5,Delivered,0,0
SHP00162,PO01152,2023-12-05,2023-12-23,2023-12-25,Amman,Jordan,Madinah,Saudi Arabia,NAQEL Express,Rail,4392.5,20.8,9727.62,598.87,6,Delivered,0,0
SHP00163,PO01568,2024-09-08,2024-09-13,2024-09-17,Muscat,Oman,Jubail,Saudi Arabia,Agility Logistics,Sea Freight,4255.4,14.35,8509.69,418.13,1,Delivered,0,0
SHP00164,PO01995,2024-08-16,2024-08-30,2024-08-30,Muscat,Oman,Dubai,UAE,Agility Logistics,Express Courier,2392.0,9.3,3302.84,170.58,5,Delayed,0,0
SHP00165,PO00718,2023-03-25,2023-04-17,2023-04-17,Munich,Germany,Madinah,Saudi Arabia,Agility Logistics,Express Courier,2704.7,14.86,4588.75,236.05,0,Delivered,0,0
SHP00166,PO01688,2023-01-20,2023-01-25,2023-02-03,Kuala Lumpur,Malaysia,Riyadh,Saudi Arabia,DB Schenker,Rail,814.0,4.32,835.93,37.78,0,Delivered,0,0
SHP00167,PO01600,2024-02-29,2024-03-09,2024-03-09,Cairo,Egypt,Riyadh,Saudi Arabia,NAQEL Express,Express Courier,3813.2,14.29,11331.36,479.02,4,Delivered,0,0
SHP00168,PO00844,2023-05-16,2023-05-26,2023-05-26,Milan,Italy,Dubai,UAE,Maersk Line,Rail,1925.6,7.61,2974.36,125.98,5,In Transit,0,0
SHP00169,PO00624,2023-05-10,2023-05-13,2023-05-13,Milan,Italy,Dammam,Saudi Arabia,Saudi Post Logistics,Rail,1075.8,5.11,3028.72,76.82,0,Customs Hold,0,0
SHP00170,PO01909,2024-11-29,2024-12-24,2024-12-24,Riyadh,Saudi Arabia,Jeddah,Saudi Arabia,Saudi Post Logistics,Rail,1689.8,5.48,1859.74,89.61,7,Delivered,0,0
SHP00171,PO00204,2024-09-28,2024-10-22,2024-10-22,Dammam,Saudi Arabia,Dubai,UAE,Aramex,Rail,583.3,2.82,992.32,29.0,1,Delivered,0,0
SHP00172,PO00768,2023-01-17,2023-01-29,2023-01-29,Seoul,South Korea,Dammam,Saudi Arabia,Saudi Post Logistics,Road Transport,2969.8,19.0,8861.35,560.0,3,Delivered,0,0
SHP00173,PO00486,2023-09-20,2023-10-07,2023-10-07,Dubai,UAE,Jubail,Saudi Arabia,Agility Logistics,Air Freight,115.3,0.37,280.16,9.78,3,In Transit,0,0
SHP00174,PO00163,2024-04-06,2024-04-18,2024-04-18,Milan,Italy,Dammam,Saudi Arabia,FedEx,Sea Freight,2484.0,7.21,2968.25,137.31,6,Delivered,0,0
SHP00175,PO00313,2023-03-10,2023-03-27,2023-03-27,Amman,Jordan,Jubail,Saudi Arabia,Agility Logistics,Air Freight,769.1,4.25,1880.43,108.9,0,Delivered,0,0
SHP00176,PO00460,2024-11-18,2024-12-01,2024-12-01,Seoul,South Korea,Dammam,Saudi Arabia,DHL Global,Air Freight,1829.2,6.49,3286.42,210.97,4,Delivered,0,0
SHP00177,PO01582,2024-07-15,2024-07-27,2024-07-27,Mumbai,India,Jubail,Saudi Arabia,Maersk Line,Express Courier,4015.1,12.55,4190.86,115.77,4,In Transit,0,0
SHP00178,PO01196,2023-11-10,2023-11-18,2023-11-18,Dammam,Saudi Arabia,Jubail,Saudi Arabia,NAQEL Express,Rail,3076.9,9.74,7771.58,554.35,4,Delivered,0,0
SHP00179,PO01637,2023-05-22,2023-05-28,2023-05-28,Milan,Italy,Dammam,Saudi Arabia,Agility Logistics,Air Freight,3634.7,18.28,6010.79,286.84,4,Delivered,0,0
SHP00180,PO01712,2023-03-07,2023-03-10,2023-03-10,Manama,Bahrain,Riyadh,Saudi Arabia,Agility Logistics,Express Courier,4070.3,12.19,10053.5,565.58,3,Delivered,0,0
SHP00181,PO00051,2024-10-16,2024-10-20,2024-10-23,Milan,Italy,Dammam,Saudi Arabia,DHL Global,Sea Freight,4082.2,13.13,8324.0,532.89,6,Delayed,0,0
SHP00182,PO00623,2024-06-07,2024-06-22,2024-06-25,Jeddah,Saudi Arabia,Madinah,Saudi Arabia,FedEx,Road Transport,363.8,2.29,420.04,15.48,3,In Transit,0,0
SHP00183,PO01757,2023-03-27,2023-04-07,2023-04-13,Seoul,South Korea,Jubail,Saudi Arabia,FedEx,Air Freight,1608.6,9.29,4318.59,259.59,4,Delivered,0,0
SHP00184,PO00003,2024-08-16,2024-08-19,2024-08-19,Mumbai,India,Jubail,Saudi Arabia,NAQEL Express,Express Courier,1102.8,7.14,839.69,57.57,5,In Transit,0,0
SHP00185,PO00257,2023-06-25,2023-07-07,2023-07-07,Muscat,Oman,Jeddah,Saudi Arabia,Maersk Line,Rail,3641.9,23.43,3776.6,300.57,7,Delivered,0,0
SHP00186,PO01887,2023-02-11,2023-02-13,2023-02-13,Manama,Bahrain,Jubail,Saudi Arabia,DHL Global,Air Freight,1996.3,5.8,4066.82,103.04,6,Delayed,0,1
SHP00187,PO00035,2023-07-26,2023-08-10,2023-08-10,Milan,Italy,Jeddah,Saudi Arabia,DHL Global,Express Courier,275.1,1.11,789.5,27.23,0,Delivered,1,0
SHP00188,PO01319,2023-01-25,2023-02-09,2023-02-09,Dubai,UAE,Dammam,Saudi Arabia,Agility Logistics,Sea Freight,1973.1,9.5,1289.58,59.9,6,Delivered,0,0
SHP00189,PO01587,2024-10-13,2024-10-31,2024-10-31,Muscat,Oman,Madinah,Saudi Arabia,DHL Global,Rail,110.0,0.39,166.45,4.39,0,Customs Hold,0,0
SHP00190,PO01544,2024-05-28,2024-06-14,2024-06-14,Istanbul,Turkey,Riyadh,Saudi Arabia,DB Schenker,Express Courier,1026.5,5.39,3054.43,67.86,1,Delivered,0,0
SHP00191,PO01176,2024-11-29,2024-12-02,2024-12-02,Shanghai,China,Madinah,Saudi Arabia,Aramex,Sea Freight,1376.8,6.6,3940.45,270.35,5,In Transit,0,0
SHP00192,PO00476,2024-08-22,2024-09-02,2024-09-05,Mumbai,India,Jeddah,Saudi Arabia,Saudi Post Logistics,Road Transport,4703.6,24.03,13941.92,680.4,0,In Transit,0,0
SHP00193,PO01858,2024-07-07,2024-07-18,2024-07-21,Riyadh,Saudi Arabia,Riyadh,Saudi Arabia,Aramex,Rail,3151.2,9.11,3264.98,140.9,1,Delayed,0,0
SHP00194,PO00935,2023-05-16,2023-06-01,2023-06-02,Dubai,UAE,Jeddah,Saudi Arabia,Agility Logistics,Air Freight,1401.6,5.63,3233.4,244.92,3,In Transit,0,1
SHP00195,PO01733,2023-02-19,2023-03-03,2023-03-06,Shanghai,China,Jubail,Saudi Arabia,Aramex,Rail,3311.3,14.55,5407.64,138.16,1,Delayed,1,0
SHP00196,PO00412,2023-04-12,2023-05-03,2023-05-10,Manama,Bahrain,Riyadh,Saudi Arabia,Agility Logistics,Sea Freight,1858.2,7.1,1399.54,101.27,5,Delivered,0,1
SHP00197,PO00249,2023-11-28,2023-12-10,2023-12-11,Shanghai,China,Dubai,UAE,FedEx,Road Transport,3763.1,16.46,5650.71,390.9,7,Delivered,0,0
SHP00198,PO01287,2023-03-11,2023-03-24,2023-03-26,Manama,Bahrain,Madinah,Saudi Arabia,FedEx,Express Courier,3600.9,17.99,2991.63,184.69,1,In Transit,1,0
SHP00199,PO01531,2023-07-10,2023-07-23,2023-07-23,Cairo,Egypt,Jubail,Saudi Arabia,Maersk Line,Road Transport,168.1,0.5,247.71,5.75,0,Delivered,0,0
SHP00200,PO00228,2023-03-28,2023-04-01,2023-04-01,Cairo,Egypt,Madinah,Saudi Arabia,DHL Global,Express Courier,2325.4,8.86,5742.47,448.35,1,Delivered,0,0
SHP00201,PO00097,2024-09-26,2024-10-14,2024-10-15,Manama,Bahrain,Madinah,Saudi Arabia,DB Schenker,Rail,4169.4,15.17,10049.94,615.02,6,Delivered,0,1
SHP00202,PO00151,2023-04-16,2023-05-09,2023-05-09,Shanghai,China,Riyadh,Saudi Arabia,NAQEL Express,Air Freight,3159.2,13.59,8696.05,363.22,5,In Transit,0,0
SHP00203,PO00148,2023-10-13,2023-10-19,2023-10-19,Cairo,Egypt,Jubail,Saudi Arabia,DHL Global,Express Courier,3649.8,15.9,4447.53,217.22,1,Delivered,0,0
SHP00204,PO01697,2024-08-06,2024-08-14,2024-08-16,Dubai,UAE,Riyadh,Saudi Arabia,Agility Logistics,Express Courier,1231.7,4.9,1591.55,91.58,1,Delivered,0,0
SHP00205,PO01714,2023-04-23,2023-05-02,2023-05-02,Munich,Germany,Jeddah,Saudi Arabia,FedEx,Air Freight,4888.7,27.47,13440.25,389.11,6,In Transit,0,0
SHP00206,PO01819,2023-02-12,2023-02-28,2023-02-28,Dammam,Saudi Arabia,Jubail,Saudi Arabia,Saudi Post Logistics,Air Freight,4684.6,22.03,12964.6,581.7,4,Delivered,0,0
SHP00207,PO01970,2024-03-13,2024-04-06,2024-04-06,Amman,Jordan,Jeddah,Saudi Arabia,DHL Global,Sea Freight,418.2,1.36,441.79,10.06,4,Delivered,0,0
SHP00208,PO01151,2024-01-18,2024-01-22,2024-01-24,Manama,Bahrain,Dubai,UAE,Maersk Line,Rail,3508.1,19.13,5976.77,291.28,0,Delivered,0,0
SHP00209,PO00312,2023-10-23,2023-11-06,2023-11-06,Kuala Lumpur,Malaysia,Riyadh,Saudi Arabia,Agility Logistics,Air Freight,4437.3,12.92,6603.48,140.98,2,Delivered,0,0
SHP00210,PO01631,2023-01-31,2023-02-21,2023-02-23,Muscat,Oman,Riyadh,Saudi Arabia,NAQEL Express,Rail,3859.3,13.11,11290.11,765.46,3,Delivered,0,0
SHP00211,PO01186,2023-08-23,2023-08-27,2023-08-30,Muscat,Oman,Dammam,Saudi Arabia,DB Schenker,Rail,1383.7,8.28,914.59,55.36,6,Delayed,0,0
SHP00212,PO01081,2023-06-28,2023-07-11,2023-07-11,Milan,Italy,Dubai,UAE,Agility Logistics,Sea Freight,561.9,2.52,1061.44,67.74,2,Delivered,0,0
SHP00213,PO00088,2024-04-02,2024-04-11,2024-04-20,Muscat,Oman,Dammam,Saudi Arabia,Aramex,Express Courier,4821.8,17.49,14395.8,770.42,7,Delivered,0,1
SHP00214,PO01638,2024-05-25,2024-06-11,2024-06-11,Mumbai,India,Riyadh,Saudi Arabia,FedEx,Sea Freight,900.2,3.78,2062.06,162.69,4,Delivered,0,0
SHP00215,PO00274,2023-10-04,2023-10-25,2023-10-25,Kuala Lumpur,Malaysia,Riyadh,Saudi Arabia,DB Schenker,Air Freight,2746.6,13.69,5997.32,277.14,2,Delivered,0,0
SHP00216,PO00429,2023-06-15,2023-06-27,2023-06-27,Istanbul,Turkey,Madinah,Saudi Arabia,Saudi Post Logistics,Road Transport,1693.5,5.9,929.24,71.94,1,Delivered,0,0
SHP00217,PO01102,2024-02-05,2024-02-11,2024-02-11,Seoul,South Korea,Dammam,Saudi Arabia,Maersk Line,Sea Freight,1088.5,7.15,1773.7,49.2,5,Delivered,0,0
SHP00218,PO00006,2023-01-18,2023-02-10,2023-02-10,Jeddah,Saudi Arabia,Madinah,Saudi Arabia,DB Schenker,Air Freight,4979.0,23.03,5037.64,135.43,6,In Transit,0,1
SHP00219,PO00062,2024-07-09,2024-07-24,2024-07-24,Riyadh,Saudi Arabia,Jubail,Saudi Arabia,Agility Logistics,Rail,3080.5,9.71,5169.43,313.08,0,Delivered,0,0
SHP00220,PO00571,2024-09-22,2024-09-24,2024-09-24,Milan,Italy,Dammam,Saudi Arabia,DB Schenker,Express Courier,2348.3,15.04,4383.08,163.97,5,Delivered,0,0
SHP00221,PO00195,2024-02-27,2024-03-09,2024-03-17,Muscat,Oman,Dubai,UAE,Aramex,Express Courier,67.8,0.39,50.15,2.08,5,In Transit,0,1
SHP00222,PO00836,2023-02-05,2023-03-01,2023-03-03,Istanbul,Turkey,Jubail,Saudi Arabia,FedEx,Sea Freight,1683.0,9.22,2235.94,66.16,3,Delivered,0,0
SHP00223,PO01132,2024-08-11,2024-08-29,2024-09-03,Dammam,Saudi Arabia,Riyadh,Saudi Arabia,NAQEL Express,Road Transport,1213.3,3.63,2851.77,220.38,4,Delivered,0,1
SHP00224,PO01529,2024-05-19,2024-06-09,2024-06-11,Mumbai,India,Madinah,Saudi Arabia,DHL Global,Sea Freight,4577.4,15.0,11638.86,455.78,6,In Transit,0,0
SHP00225,PO01131,2023-04-29,2023-05-13,2023-05-13,Muscat,Oman,Jubail,Saudi Arabia,NAQEL Express,Road Transport,2681.0,17.44,2935.43,103.57,5,In Transit,0,0
SHP00226,PO00015,2024-07-17,2024-08-03,2024-08-03,Riyadh,Saudi Arabia,Madinah,Saudi Arabia,DHL Global,Road Transport,4142.7,23.5,8380.19,616.55,5,Delayed,0,0
SHP00227,PO00605,2024-04-22,2024-05-13,2024-05-13,Muscat,Oman,Madinah,Saudi Arabia,Saudi Post Logistics,Express Courier,2063.5,9.63,3590.11,202.61,1,Delivered,0,0
SHP00228,PO01214,2023-05-26,2023-05-28,2023-05-31,Dammam,Saudi Arabia,Jubail,Saudi Arabia,NAQEL Express,Rail,4859.3,20.38,5468.1,361.02,1,Delivered,0,0
SHP00229,PO01828,2023-06-27,2023-07-17,2023-07-19,Dubai,UAE,Dammam,Saudi Arabia,DHL Global,Road Transport,3313.5,9.66,3160.53,210.48,3,Delivered,0,0
SHP00230,PO00125,2024-07-14,2024-07-22,2024-07-22,Cairo,Egypt,Riyadh,Saudi Arabia,DHL Global,Air Freight,3374.5,12.18,9179.67,506.74,3,Delivered,1,0
SHP00231,PO00800,2023-04-06,2023-05-01,2023-05-02,Munich,Germany,Riyadh,Saudi Arabia,NAQEL Express,Express Courier,4425.1,13.87,3613.6,95.07,5,Delivered,0,1
SHP00232,PO01754,2023-05-09,2023-05-27,2023-05-30,Jeddah,Saudi Arabia,Jeddah,Saudi Arabia,Saudi Post Logistics,Air Freight,2591.2,8.73,7535.44,404.27,6,Delivered,0,0
SHP00233,PO00529,2024-05-05,2024-05-21,2024-05-21,Kuala Lumpur,Malaysia,Jeddah,Saudi Arabia,Maersk Line,Sea Freight,2377.8,9.54,2880.51,158.27,4,In Transit,0,0
SHP00234,PO01316,2024-10-04,2024-10-15,2024-10-17,Seoul,South Korea,Madinah,Saudi Arabia,Maersk Line,Rail,2044.8,6.18,1893.26,86.26,6,Delivered,0,0
SHP00235,PO00476,2024-08-21,2024-09-03,2024-09-06,Mumbai,India,Dammam,Saudi Arabia,Maersk Line,Road Transport,1285.0,4.83,3596.73,117.1,5,Delayed,0,1
SHP00236,PO01518,2024-12-08,2024-12-29,2024-12-29,Amman,Jordan,Riyadh,Saudi Arabia,Agility Logistics,Road Transport,2556.1,12.01,4520.36,150.88,7,Delivered,0,0
SHP00237,PO00148,2023-10-12,2023-10-30,2023-10-30,Cairo,Egypt,Dubai,UAE,DB Schenker,Sea Freight,2469.6,7.24,2534.53,202.17,1,In Transit,0,0
SHP00238,PO00795,2024-06-25,2024-07-07,2024-07-07,Manama,Bahrain,Riyadh,Saudi Arabia,Maersk Line,Rail,2563.9,13.24,5024.4,145.29,3,In Transit,0,0
SHP00239,PO00484,2024-10-18,2024-11-07,2024-11-07,Istanbul,Turkey,Jeddah,Saudi Arabia,Saudi Post Logistics,Sea Freight,3653.8,18.75,8814.6,685.07,6,Delivered,0,0
SHP00240,PO01423,2024-04-06,2024-04-11,2024-04-11,Jeddah,Saudi Arabia,Madinah,Saudi Arabia,DB Schenker,Express Courier,3465.4,18.46,10123.98,351.71,7,Delivered,0,0
SHP00241,PO00676,2024-04-25,2024-05-04,2024-05-04,Dammam,Saudi Arabia,Riyadh,Saudi Arabia,Saudi Post Logistics,Rail,4934.1,31.15,14579.74,323.74,6,Delivered,0,0
SHP00242,PO01996,2024-03-21,2024-04-03,2024-04-06,Milan,Italy,Dammam,Saudi Arabia,Agility Logistics,Sea Freight,3841.6,22.39,7334.75,554.73,1,Delayed,0,0
SHP00243,PO01548,2023-05-06,2023-05-18,2023-05-19,Shanghai,China,Riyadh,Saudi Arabia,DHL Global,Air Freight,885.9,4.92,2609.92,153.85,0,Delivered,0,0
SHP00244,PO01424,2023-03-25,2023-04-17,2023-04-17,Riyadh,Saudi Arabia,Dammam,Saudi Arabia,Saudi Post Logistics,Road Transport,2924.1,18.25,8549.52,279.87,5,Delivered,0,0
SHP00245,PO01104,2024-11-09,2024-11-17,2024-11-17,Amman,Jordan,Jubail,Saudi Arabia,Agility Logistics,Air Freight,2904.0,10.75,3360.31,233.24,0,Delivered,0,0
SHP00246,PO00501,2024-07-17,2024-07-31,2024-08-09,Dammam,Saudi Arabia,Dubai,UAE,Aramex,Rail,4454.5,16.97,4273.44,261.27,2,Delivered,0,1
SHP00247,PO01386,2023-02-08,2023-02-13,2023-02-13,Munich,Germany,Riyadh,Saudi Arabia,Agility Logistics,Rail,167.6,0.57,484.44,29.4,2,Delivered,0,1
SHP00248,PO00518,2024-02-02,2024-02-05,2024-02-05,Istanbul,Turkey,Dammam,Saudi Arabia,Aramex,Sea Freight,1942.8,6.57,3648.74,115.37,3,In Transit,0,0
SHP00249,PO01301,2023-08-10,2023-08-17,2023-08-20,Jeddah,Saudi Arabia,Riyadh,Saudi Arabia,Aramex,Sea Freight,62.1,0.29,34.91,0.88,2,Customs Hold,0,0
SHP00250,PO01146,2023-02-15,2023-03-05,2023-03-05,Amman,Jordan,Jeddah,Saudi Arabia,DB Schenker,Air Freight,2297.4,14.28,2791.75,149.58,7,In Transit,0,0
SHP00251,PO00342,2024-01-12,2024-01-15,2024-01-15,Manama,Bahrain,Jubail,Saudi Arabia,Maersk Line,Sea Freight,4905.2,26.73,14421.78,767.3,4,Delivered,0,0
SHP00252,PO01188,2024-12-17,2025-01-11,2025-01-11,Manama,Bahrain,Dammam,Saudi Arabia,Agility Logistics,Sea Freight,3251.3,9.94,9354.05,434.01,4,Customs Hold,1,0
SHP00253,PO00945,2023-10-08,2023-10-27,2023-10-27,Milan,Italy,Jeddah,Saudi Arabia,NAQEL Express,Express Courier,4535.4,22.43,7273.86,499.19,4,Delivered,0,0
SHP00254,PO01777,2024-11-22,2024-11-26,2024-11-26,Seoul,South Korea,Riyadh,Saudi Arabia,NAQEL Express,Air Freight,2751.5,15.2,4969.57,336.61,2,Delivered,1,1
SHP00255,PO01408,2024-05-27,2024-06-20,2024-06-20,Jeddah,Saudi Arabia,Madinah,Saudi Arabia,DHL Global,Rail,182.9,0.84,487.29,11.92,6,Delivered,0,0
SHP00256,PO01112,2023-05-13,2023-05-21,2023-05-22,Muscat,Oman,Jubail,Saudi Arabia,Agility Logistics,Rail,1562.8,6.39,4180.28,293.82,1,Delivered,0,0
SHP00257,PO00253,2023-12-09,2023-12-15,2023-12-15,Kuala Lumpur,Malaysia,Jeddah,Saudi Arabia,Saudi Post Logistics,Road Transport,461.9,2.01,251.74,13.75,1,Delayed,0,0
SHP00258,PO00041,2024-07-26,2024-07-28,2024-07-28,Seoul,South Korea,Jubail,Saudi Arabia,Agility Logistics,Rail,4367.5,25.61,4045.94,197.33,1,In Transit,0,1
SHP00259,PO00120,2024-09-23,2024-10-02,2024-10-02,Shanghai,China,Dammam,Saudi Arabia,NAQEL Express,Express Courier,1927.6,6.65,4087.07,153.76,1,Delivered,0,0
SHP00260,PO00072,2023-11-09,2023-11-12,2023-11-12,Mumbai,India,Jubail,Saudi Arabia,DHL Global,Rail,2798.6,12.58,6482.35,134.24,0,Delivered,0,0
SHP00261,PO00335,2023-05-20,2023-06-13,2023-06-13,Muscat,Oman,Madinah,Saudi Arabia,DHL Global,Sea Freight,4949.3,26.84,13625.67,657.3,7,Delivered,0,0
SHP00262,PO01360,2023-08-25,2023-09-15,2023-09-15,Manama,Bahrain,Dammam,Saudi Arabia,NAQEL Express,Road Transport,1309.3,4.34,1788.99,76.95,4,Delivered,0,0
SHP00263,PO00829,2023-08-26,2023-09-08,2023-09-08,Jeddah,Saudi Arabia,Dammam,Saudi Arabia,Maersk Line,Road Transport,509.9,1.55,494.16,23.48,3,Customs Hold,0,0
SHP00264,PO00810,2024-06-07,2024-06-30,2024-06-30,Mumbai,India,Madinah,Saudi Arabia,DHL Global,Rail,3847.3,25.49,7023.19,285.21,1,In Transit,0,0
SHP00265,PO00096,2023-06-09,2023-06-20,2023-06-20,Mumbai,India,Dammam,Saudi Arabia,DHL Global,Road Transport,1400.7,5.14,2505.53,81.9,5,Delivered,0,0
SHP00266,PO01381,2024-05-03,2024-05-13,2024-05-13,Munich,Germany,Dammam,Saudi Arabia,Agility Logistics,Air Freight,954.2,4.25,1057.94,30.39,7,In Transit,0,1
SHP00267,PO00186,2023-09-11,2023-10-05,2023-10-08,Amman,Jordan,Madinah,Saudi Arabia,DHL Global,Express Courier,1288.9,4.51,3535.03,200.02,5,Delivered,0,0
SHP00268,PO00732,2023-08-22,2023-08-27,2023-08-27,Kuala Lumpur,Malaysia,Jubail,Saudi Arabia,NAQEL Express,Air Freight,3271.6,11.33,8599.58,176.28,0,Customs Hold,0,1
SHP00269,PO00543,2023-05-03,2023-05-24,2023-06-02,Milan,Italy,Jeddah,Saudi Arabia,Maersk Line,Road Transport,4265.2,20.38,10942.74,758.97,7,Customs Hold,0,0
SHP00270,PO01249,2023-10-27,2023-11-07,2023-11-07,Manama,Bahrain,Jeddah,Saudi Arabia,DB Schenker,Rail,1560.0,10.33,1460.57,50.94,7,Delayed,0,0
SHP00271,PO00517,2024-10-01,2024-10-08,2024-10-08,Kuala Lumpur,Malaysia,Madinah,Saudi Arabia,NAQEL Express,Air Freight,2520.2,9.8,6355.14,258.33,2,Delivered,0,0
SHP00272,PO01771,2023-10-21,2023-11-08,2023-11-08,Milan,Italy,Dubai,UAE,NAQEL Express,Rail,1686.7,8.2,3005.37,219.42,4,Delayed,0,0
SHP00273,PO01881,2024-02-21,2024-03-17,2024-03-26,Jeddah,Saudi Arabia,Jubail,Saudi Arabia,Agility Logistics,Sea Freight,3471.7,10.14,5511.01,340.15,5,Delivered,0,0
SHP00274,PO00428,2024-04-08,2024-04-17,2024-04-17,Munich,Germany,Dammam,Saudi Arabia,Aramex,Road Transport,4215.4,16.49,10408.1,506.99,3,Delivered,0,0
SHP00275,PO00244,2024-10-26,2024-11-10,2024-11-10,Mumbai,India,Riyadh,Saudi Arabia,Aramex,Air Freight,4345.7,26.76,12405.82,594.49,6,Delivered,0,0
SHP00276,PO00648,2023-03-28,2023-04-11,2023-04-12,Milan,Italy,Jeddah,Saudi Arabia,NAQEL Express,Road Transport,1244.3,7.75,3225.84,250.37,2,In Transit,0,0
SHP00277,PO01861,2024-01-09,2024-01-28,2024-01-28,Dubai,UAE,Dubai,UAE,DB Schenker,Road Transport,2310.0,7.11,3571.09,256.03,1,Delivered,0,0
SHP00278,PO00030,2024-12-18,2024-12-25,2024-12-25,Riyadh,Saudi Arabia,Dubai,UAE,Maersk Line,Rail,2110.2,9.87,5708.11,232.91,5,Delivered,0,0
SHP00279,PO00668,2024-07-29,2024-08-02,2024-08-02,Milan,Italy,Madinah,Saudi Arabia,Aramex,Road Transport,740.6,2.19,2064.18,106.1,6,Delivered,0,1
SHP00280,PO01709,2023-01-27,2023-02-10,2023-02-10,Dammam,Saudi Arabia,Jubail,Saudi Arabia,DB Schenker,Air Freight,2707.4,8.25,8078.45,569.06,4,Delivered,0,0
SHP00281,PO00497,2023-01-28,2023-02-20,2023-02-20,Amman,Jordan,Riyadh,Saudi Arabia,NAQEL Express,Sea Freight,3973.7,13.2,3651.7,236.44,0,Delivered,0,0
